device_id,event_count,gender,age
2936490434434008149,19,M,23
4866171854928835388,19,M,41
3219944986918713542,19,M,40
4164529058562977345,19,M,34
-4281460764032519165,19,M,28
2998886713690515726,19,M,31
-6698594906943319966,19,M,27
809676529515862974,19,F,38
1730149434812640740,19,M,44
-9184179133460531226,19,F,20
3488028203948985622,19,M,31
4299055076438150504,19,M,33
-649267418776633948,19,M,27
-7733490778629186102,19,F,31
-9172470603844360189,19,M,42
-2075183207683936829,19,F,34
5828092616714259568,19,M,23
1318303222997853851,19,F,33
550263806402569695,19,M,38
-8825326766212060010,19,M,22
7041577841990969883,19,M,27
-2855438409343627435,19,F,29
4041365419702184865,19,M,27
4213754339266391441,19,M,24
2105560580137987232,19,M,27
-5815716838063597508,19,F,25
-2528288616400397961,19,F,40
-1574582159477515663,19,M,28
-6225026838589276020,19,M,32
-6491855782325991154,19,M,20
-4778087219525011706,19,M,22
-692682612464575417,19,F,47
-7757051400602060951,19,M,45
8690811444966084486,19,F,40
6112380501807669289,19,M,21
1948767057521470358,19,M,57
1513143771618689469,19,M,19
-3372981697596699776,19,M,39
7121327834459069945,19,M,20
8032427695194174881,19,F,31
9013602252814739435,19,M,27
7115704024916727662,19,M,47
3720846105409821487,19,M,30
7740472632505276922,19,M,32
-7171745392747268915,19,M,29
1932911264284517440,19,F,24
8890680320513091363,19,F,21
-651897877532458806,19,M,46
-1889033480958016238,19,F,42
-1168860604849766626,19,F,43
-1197316307589085003,19,M,59
8461269719326860786,19,F,31
6018163012436422032,19,M,24
6383416188978803303,19,M,19
-892786020509234580,19,M,37
-4811185178187491743,19,M,52
8697056803466923724,19,M,30
-4565986173836294904,19,M,38
8700733997027389960,19,M,62
5133620374059674940,19,F,25
5866972158549881333,19,M,32
-8230049923515469713,19,M,31
5223658317582448015,19,M,26
6858979191201599250,19,F,30
-5146143476857365482,19,F,29
-6743524541161816864,19,F,42
-1170100840510707793,19,M,24
-3495094876520022225,19,M,31
503347427628406063,19,M,18
5057823904982698404,19,F,34
-8023673067104464235,19,M,37
-493924573491989533,19,M,22
553234182651842332,19,M,24
-5237361450641885687,19,M,24
4025802108341461726,19,M,28
9111641549787330886,19,M,19
-469010070740405950,19,M,67
-6232677758618497844,19,F,32
1442443690169432947,19,M,29
322075895802333378,19,M,26
422145215636561675,19,F,25
1896116474958165363,19,M,41
-155951874511799982,19,F,18
-7239488994483135084,19,M,45
-4020119694234750642,19,M,31
4571145303244602482,19,M,37
2766406483634994707,19,F,26
-4937959824856514550,19,F,28
2534867881964440779,19,M,45
-5953179836143956324,19,F,32
735559952111621230,19,M,34
-6204449747190581108,19,M,37
-2307613789895912951,19,M,20
8855126432698288161,19,F,39
-8342792798205947579,19,F,27
8194227370643928603,19,M,38
7459293785415770922,19,F,39
75282010572130384,19,M,31
-4840023369175113393,19,F,22
-7773501831260663498,19,F,63
6241872602337642526,19,F,31
-5896782836639776759,19,M,43
-1895166489606533002,19,F,19
1637088245226937632,19,M,31
-8972513087629079978,19,M,43
-6604346292323138719,19,M,23
8142408604218697425,18,M,21
-5858382506976228930,18,F,19
5371359207907872470,18,M,32
-2126703190259922762,18,M,22
-6704835846793342621,18,F,22
3556221638018248268,18,F,22
1299500311540589314,18,F,45
-2913678480273779695,18,M,32
-8555397878468451028,18,F,23
5593675736398773348,18,M,20
5197530142143050644,18,F,29
3100319376323747999,18,M,34
-2344146854628021451,18,M,27
1334641886737439142,18,M,46
-5936181878229645652,18,M,19
5701788007078833541,18,M,22
2795396854022539125,18,F,34
4457543037341845952,18,F,18
-3159223741574313337,18,M,28
-8537086276143756014,18,F,25
-6603782949459022781,18,M,42
8863917618332063566,18,F,29
2469559569966825478,18,M,46
2140037997835424460,18,M,34
-7873954027995071705,18,M,29
2027440056653124856,18,F,35
5396459331538879362,18,F,31
-7792592182786953336,18,F,22
-7681394639247422495,18,M,20
8458553173034224156,18,M,37
6888899702112555703,18,F,32
1895682474371233764,18,F,30
-6940293561113410407,18,M,35
3720894635948213284,18,M,39
-316988245535079909,18,F,30
6458091010322915315,18,M,26
1345819733730496691,18,M,42
5269725873982070741,18,M,25
6156335917734171029,18,M,30
7691739137877903628,18,M,35
-7985409405148925958,18,M,25
-7431505306966454054,18,M,32
-6680163627622486364,18,M,33
-2286612134508849444,18,F,43
7837949769835363247,18,M,46
5457863176025315535,18,M,30
5771464251577742862,18,M,40
800585553602167272,18,F,33
-3743745956660896711,18,M,48
4700965944355727611,18,M,60
9154474199959400366,18,M,36
4133040558909839843,18,F,38
7672785870357162486,18,M,20
-3214396941384414506,18,F,30
-8740159811251460690,18,M,28
-6035826801542069044,18,F,27
4669506293248674526,18,M,22
-6233842042825363929,18,M,37
-8750365830993494206,18,M,21
4986062847620484724,18,M,35
-1966015761088146844,18,M,53
5039845431398815726,18,M,20
6098995646268604662,18,F,20
7183389901120024150,18,M,21
-9138332636663558165,18,M,24
592242993695707655,18,F,21
-4545034315242500359,18,M,33
-1145937815891817281,18,F,31
2449598186496354225,18,F,21
-2425938234947394690,18,M,20
-1622394713736872742,18,M,29
2614058948983503685,18,M,25
1397288484402620712,18,F,23
3066113561077045677,18,M,38
8472417510243271242,18,M,30
6898533601186744602,18,F,25
4794091972520652779,18,M,20
2735373577769949830,18,M,34
-722461142895419441,18,M,43
-2348201884787764827,18,M,33
-276377358485182966,18,F,44
666633409377382672,18,M,36
-225828094242486734,18,M,25
1972484615603141804,18,M,20
-5447227480073851844,18,M,25
-3041020980021793758,18,F,28
-8020669548971932607,18,M,47
481477274471688389,18,M,28
1717267458442497484,18,F,32
-2270086651827586132,18,M,28
-6661375806562169828,18,M,45
-4073124791580878623,18,M,20
4997162006599015689,18,F,26
-1540573801328129375,18,M,21
-8832309627745576047,18,M,38
4387533874011134324,18,F,41
7304643443487382125,18,M,38
3804970277352849714,18,F,27
5282850383552604110,18,F,23
5083581840780140105,18,M,20
-5628385170419961123,18,M,50
-873943740110523517,18,M,22
-665499104513848835,18,M,24
-2209909309548712828,18,F,43
-6855523020934828441,18,M,29
6330295725844554227,18,F,25
-6972875683989966460,18,M,27
-948440711438480287,18,F,37
-2530864548128164652,18,F,48
-648646410693084743,18,M,20
-4654786810235622057,18,F,30
-7399695264397636262,18,M,25
-2941838607477633106,18,M,21
2969423174736690048,18,M,21
7622608546746452619,18,F,43
29987728626660858,18,M,29
2553255108184190915,18,F,30
1758819918464324764,18,F,35
-860599146250191498,18,M,37
-4908530820804542898,18,M,30
1620893623609529131,18,F,31
7977624615905835626,18,M,25
6767284396147964721,18,F,21
-8765329793245217489,18,F,29
-1911887190666807740,18,M,27
8272162215118098931,18,M,43
234801116488104786,18,F,20
-6977452975440606476,18,M,26
9020570148102136439,18,M,27
8289772566531163064,18,M,43
-2427300757696008498,18,M,24
2192536474971333415,18,M,26
-973406823252095503,18,M,37
7408169399552761623,18,M,26
7031281003105918538,18,M,40
-8864355021312886745,18,M,26
-8041685202556437512,18,M,28
6108476490649069275,18,M,20
4372823111084308786,18,M,26
-8834133160074124417,18,M,30
-8018890275127066945,18,M,24
5896258740589973888,18,M,31
-8605234574252177848,18,F,54
313351803463777540,18,M,35
8913704204716174917,18,F,57
8415583802812495933,18,M,40
4963683661629408862,18,M,26
-671361992785602894,18,M,29
4367968625294786351,18,M,32
-4814712038538197683,18,F,27
7616862140980800522,18,M,25
4057843738653993783,18,F,35
-1307716183299076514,18,F,33
-8314251515469441293,18,M,20
-970261227564402998,18,M,32
5467129145435851143,18,M,32
-7443632680011158649,18,M,39
3225387445500784964,18,M,24
-4449937638303316446,18,F,45
-7901631988155907292,18,F,38
1447135273708965681,18,M,25
4786253842599767391,18,F,30
9044117476793186061,18,F,37
-6874014189349007721,18,M,29
-7031111209273959784,18,M,32
-4356418742953991167,18,M,46
5754256796716571866,18,M,25
-6814691714185437162,18,M,39
2538824674889916873,18,M,26
3804056002627416258,18,M,29
-6378773962170008630,18,M,24
2674953357019242080,18,F,67
2241738042985816052,18,M,20
-4859248610743834087,18,M,28
-228825369421835159,18,M,30
-3951011772561888238,18,M,44
3950061241347895737,18,M,31
4250833644227906555,18,M,28
-8899015744609308022,18,M,22
3654749872960123491,18,M,29
-1140630263711207719,18,M,37
-8023146061124295824,18,M,44
-8368709434366126335,18,M,32
-823764427098286292,18,F,22
-657000858267699052,18,F,41
7488299471920786480,18,M,68
475311171450723656,18,M,35
-2277903290372857600,18,M,34
-6679159057107673372,18,F,32
-2837748171109364263,18,M,23
5113708824872094046,18,M,23
-6655260671732859851,18,M,27
7557122642086634157,18,M,39
6758707317688132089,18,M,29
3142070832849618327,18,M,74
-6341013796579977985,18,M,40
3057279659721413949,18,M,24
-5360687541774105382,18,M,30
-6170523676190465609,18,F,21
2155899008423092331,18,M,25
-5090617459275013448,18,M,24
4421623154463716712,18,M,59
5242520946837562649,18,M,35
1827966222123691422,18,F,42
-2644220692137563681,18,F,32
-7895991785191938963,18,F,33
-9215352913819638805,18,M,18
-4556607041569339223,18,M,39
-1227962083953161938,18,M,32
-1212689711380456140,18,M,34
-4241497807051675701,18,M,34
6392624538263561832,18,F,30
953030362380064205,18,M,26
1262826748067484363,18,F,23
-4060548257186107570,18,M,43
-2758510794252469397,18,F,26
-26393582122790144,18,M,31
7537663806639096471,18,F,20
5640222729160226055,18,M,35
-3095887122304022564,18,F,31
354355258166647488,18,M,27
-8778262627556792908,18,M,24
5573584757891544737,18,F,29
-799875510587324442,18,M,26
5958755502034891118,18,F,31
-274949544400632293,18,F,34
-1498222768027404157,18,M,32
1861805835783755148,18,M,31
1203305481088810714,18,M,48
3090468675782225801,18,M,32
-6769356811024855622,18,M,27
4103641958541132890,18,M,28
-5267308418083483848,18,M,25
-1229743139727503702,18,F,22
4631400460121943458,18,M,41
5416127429139105828,18,M,43
1090859107646751646,18,F,30
174631571403742636,18,M,27
-4614986356867096824,18,M,32
-7118761105630608920,18,M,27
-3345453283031410036,18,M,34
7128044041955771799,18,M,23
-4543515166884146720,18,M,30
-5828601533954727730,18,M,21
-745057289689419471,18,M,23
3193225297575596660,18,M,24
2665961451598990630,18,M,45
2497607289541791996,18,M,35
-2052906694475860702,18,M,29
3520101175230772771,18,F,27
-445252759011085734,18,F,22
-2891071692993259533,18,F,24
4011708534097676964,18,M,48
-8183343943123482579,18,M,28
4363472682596029658,18,F,50
5817347331306540361,18,M,47
-998157205760690974,18,F,23
8182624640780765591,18,M,30
-8619523501481004899,18,F,30
-4870066387517772679,18,F,35
3866356535357469001,18,F,28
-3237026833207030745,18,F,19
523847337922084688,18,M,34
-716242923594038675,18,M,33
-4298458872759969062,18,M,27
-8800095656132745183,18,M,27
4808428030056092444,18,M,25
-6170838988894547423,18,F,44
-5506094510356618128,18,M,23
1324093814230944963,18,M,20
-3953833420528784780,18,F,29
1594577060950492592,18,F,29
4712604653222591978,18,F,34
-3285134705709171183,18,M,29
-383746882861939167,17,F,51
-2493855411025203240,17,M,31
-3730792357397717607,17,F,27
-8324745206935894278,17,M,29
-8389765333308859481,17,M,33
-836159480070796149,17,M,23
-8451161220296458163,17,M,29
8023299894523125878,17,F,20
4112264382371158288,17,M,31
-6935125381565263500,17,M,36
6276496135135991037,17,M,38
436780957715377547,17,M,21
-7297938798754280920,17,M,23
-2471711157164070272,17,F,32
403015168702463183,17,M,37
-4905803858564788097,17,F,24
-125046925248400323,17,M,22
-988523991327267063,17,M,30
1529003971992768213,17,M,20
-3682663129541887814,17,M,52
3950345700644909,17,M,30
3593552856142120975,17,F,41
-9195568263718055018,17,M,24
2843806643449519733,17,F,26
9169736025376602471,17,M,41
2768390138444160377,17,M,31
-3310302687773315974,17,F,25
8178708163516123991,17,F,29
5992457418771031111,17,F,28
-7899903921333330464,17,M,28
-4015640741509103892,17,F,23
-847994517774136722,17,F,21
-1792389322794567770,17,M,23
-1181413425668782534,17,F,48
-6147559899973938497,17,F,37
4916864196636249513,17,F,24
-1966059373411745514,17,M,24
2699554085063921920,17,M,29
-6878870529285968457,17,M,54
3869926506490811737,17,M,24
-6498764080749894683,17,M,27
3959228215334328335,17,M,31
-6309682727817677143,17,M,34
-3483052419972809284,17,M,66
-2484449698379551310,17,F,19
2392548153165540524,17,F,28
2413065172587599790,17,F,20
-3389904431599467784,17,M,32
7418644343504406758,17,M,26
-5046999255784379630,17,M,25
953000885606106271,17,M,21
7474383300435434325,17,M,46
2570450461227247452,17,M,27
4926993799728060147,17,F,50
4524196123474549871,17,F,25
2806677081735845199,17,M,31
7571244260476282816,17,F,59
4473949969886067414,17,M,26
2441839600179852976,17,M,30
4948308015313216435,17,M,47
-1324564147911143890,17,M,20
7580049632428848261,17,F,48
4946703374242041315,17,M,21
-8192002959829268921,17,M,28
-7538606126801422117,17,M,26
4053004670862143959,17,F,27
4044060835558424744,17,F,29
3096923584230574684,17,F,39
5714464958077389628,17,F,24
-1067399236897136885,17,F,37
-4911298603937619919,17,M,27
3301510330372206514,17,F,37
7973810041440251563,17,M,28
5158495016537621587,17,M,40
1260525895757118540,17,M,35
2822375972066049800,17,M,29
-7934420976116803355,17,M,20
4676788231559969477,17,M,22
6522180599811124363,17,M,20
1121571010804028122,17,M,26
-1655846830070318405,17,M,48
7674633293704296619,17,M,34
3202052392042988762,17,F,25
9049782652850466858,17,M,33
6391094174250536901,17,M,26
3899636210182024934,17,M,29
1546548155803130298,17,M,19
489144457481159168,17,F,25
-7153993617894360408,17,M,21
8678829171918855339,17,M,29
-7565435555963979551,17,M,30
6305671670062062167,17,M,25
-7605181491355097139,17,M,31
4570437697312723437,17,F,26
-6177218115346888961,17,M,40
2908697534216012493,17,M,27
-7619158856929311444,17,M,28
-5631085860806720733,17,M,28
702360868960435145,17,M,31
-6652263279169694605,17,M,44
-3128116193759168350,17,F,45
3260502792439567833,17,M,26
-3488594824557501122,17,M,56
778387150744031519,17,M,19
-6485094870820151600,17,M,43
-349261232872509632,17,M,29
-3735054311352547457,17,M,41
858219827983770317,17,F,19
-8923263615670715818,17,F,52
-2077538837812280281,17,F,30
-6819228569434337059,17,M,33
7279443329524401711,17,F,21
-3110954600275847957,17,M,20
-7070385175856743653,17,M,29
-8267698091849464641,17,M,24
-4161969824995413406,17,F,34
-8524520775043227731,17,F,21
6060193466558484010,17,M,35
-3536359857156077680,17,M,25
-5497491483777136937,17,M,29
1697030518996113725,17,M,25
-8962482402364708255,17,F,32
-877511432708260437,17,F,23
-40392067264131630,17,F,40
4281698280553365451,17,F,34
3200064603687331822,17,M,31
6324413703623678162,17,F,28
5445787353042342524,17,F,26
-4753186842483828188,17,F,21
4359867135437222611,17,M,29
2914719743045111777,17,F,29
4396789981925553326,17,M,26
393323198831516378,17,F,22
-3946079316942564689,17,M,22
-6808463084302286670,17,M,19
7359243314043223210,17,F,43
3036393705425359602,17,M,31
-837818040320272415,17,M,45
-5618970910540059932,17,M,21
-5553787403213309088,17,M,58
-3264976628506036385,17,F,23
-2284870430601002324,17,F,40
-4763782798726247833,17,M,34
-2781379183750166281,17,F,63
-475407677772928723,17,F,36
-8107488240724501507,17,M,36
7296624779450375390,17,M,34
-9051072804789579370,17,F,37
-4228236775169450336,17,M,41
-3592856128997831594,17,F,47
-7376053241250723323,17,M,37
-2429942597508138373,17,F,29
-2935450609814391882,17,M,24
4310921430396549393,17,M,23
-1530070913800236757,17,F,28
3323154387026701708,17,M,29
9042564637762151104,17,M,25
-3137988389763609613,17,M,19
-851821348567119472,17,M,28
8412189324834020359,17,M,31
-4467027917391249326,17,F,29
2508053839790994370,17,M,31
-6404030520287932740,17,M,21
-4870622337652924404,17,F,28
4350791704199357604,17,F,37
8380665160332099698,17,M,25
-4727083068990589192,17,F,19
89181010588227347,17,M,25
-1896184404362924829,17,M,23
5843451718422056252,17,M,28
5591836065525356024,17,F,22
5020654904824388407,17,M,27
6335379935488115094,17,M,42
5472076418942983735,17,M,19
57777958919534348,17,M,24
-2525920839941042767,17,M,18
4146424443761271375,17,M,26
-3978466049782348588,17,M,33
8525847228644389879,17,F,28
8140146243965950122,17,F,30
7394510981491895624,17,M,31
-3507298760041145746,17,F,27
3078780455599724490,17,M,22
2108915402265157556,17,F,40
-3170307211161491632,17,F,32
-1227933520082640976,17,M,30
-8861397240237281813,17,M,30
691391336652716867,17,M,46
-5727486594387094600,17,F,71
5819268002965447394,17,M,38
-5358656658336488379,17,F,19
2535919658203035921,17,F,30
-8881478309599705987,17,M,44
551335476513928653,17,M,20
6875489759019721144,17,F,29
1294076422050573036,17,F,29
8254696978804399523,17,M,19
-4511782420046881713,17,M,25
-3186574619402967278,17,M,46
-3629875151175490678,17,M,23
3962522505583636072,17,F,53
-7366247363183057446,17,F,26
-305276329265626508,17,F,66
2595933589224649630,17,M,20
-9148504360104384619,17,M,26
7121472058287854,17,M,31
5178654063935103877,17,M,28
-5638716107922512384,17,M,28
-6082253431477710250,17,M,35
5357205688194734751,17,F,28
-1467457864578591885,17,M,23
4912779240194111063,17,F,17
5124155327190361225,17,M,29
-7519909646873463401,17,F,21
5804575959231422976,17,F,30
-7010790388904129077,17,M,43
-7709183331598063770,17,F,29
-2646721636268507114,17,F,30
4704280929489649603,17,F,25
-9004407184336726341,17,M,26
6973595442660289026,17,M,47
2944976370437590770,17,M,26
-5978345323593840702,17,F,25
8339739902825675564,17,M,29
-1692724522268171061,17,F,31
1687864122952206085,17,M,33
6906499336845341578,17,M,34
6969870869146376823,17,M,39
7689109297363162769,17,M,33
-6148601325979593299,17,M,40
2846654082525250416,17,F,20
8540509750058048388,17,F,33
-7083870020581368639,17,F,38
2726835314364303122,17,F,52
3584082118287394995,17,F,17
-191765503743399265,17,M,40
-2429609154523076522,17,M,40
-2100224991029910147,17,M,29
3738987044448176509,17,M,38
-1977373048471502874,17,M,34
2669477516836337754,17,F,33
4907188492944909028,17,M,33
-2513221899153309828,17,F,66
4568272394246300521,17,M,60
-1510702656461046472,17,M,38
-3003947317223688073,17,M,23
241379725511889017,17,M,41
4920090013907828981,17,F,46
-8167176708191602923,17,F,32
-2425452836765283020,17,M,53
-3170054917013436267,17,F,47
862117220890585751,17,M,29
2171700392741687695,17,M,26
-3436684977473229824,17,M,34
4971616145551634103,17,M,29
-3113837089047173322,17,F,26
-6287510387895415662,17,M,25
-70584750312448351,17,M,29
-7067658902770076182,17,M,26
1684955463337167316,17,M,46
-688936662302830063,17,M,30
9024401765292899872,17,M,28
674797336825361094,17,M,24
3710179611413674976,17,M,36
-8827592426242125436,17,M,21
3264641595455891462,17,M,20
-6445577482176059492,17,M,27
-7530006867970005002,17,M,28
-5964641311444180171,17,M,31
1249778999682646113,17,M,19
-3204114153022871885,17,F,23
7285000427259103993,17,F,28
-8015772978350876981,17,F,39
9122642890407609692,17,F,24
6797509664611230829,17,M,24
-8290009579228585757,16,M,19
-7848859493901439726,16,F,34
5948647703660213526,16,M,25
6284677267898005635,16,M,28
8864716033142532402,16,M,35
-5177691458436742065,16,F,37
7193635366562150218,16,M,35
6386090801225536459,16,M,34
6391478317748992133,16,F,24
-8222296895119609823,16,M,43
-4837598387764112907,16,M,26
3920728480131979041,16,F,21
-3720826430666990843,16,M,25
3658844939888646975,16,F,30
-2265707357323869364,16,F,24
8685006938569789811,16,F,27
-6789950388308986580,16,M,34
-8736225111063189156,16,M,25
-6011458513449532889,16,M,60
-7386888668750904241,16,F,31
1266677846109277542,16,F,30
1055204045525943128,16,M,32
-3704654392141819052,16,F,32
5167951494539721903,16,F,20
1424359272473265548,16,M,29
-5116746877083139254,16,M,38
9208160883367201004,16,M,36
6249783004438689182,16,M,25
-1583878640825361845,16,F,26
-9167960113940184827,16,M,29
1500387192195426932,16,M,28
8182798367347473686,16,M,53
3920106337513696357,16,M,32
3427212049022930298,16,M,36
-6699673411903332868,16,F,29
136682336849646632,16,F,29
-3049021982713007954,16,M,29
-7271447259540557263,16,M,31
-6365536466009494830,16,F,25
-2235963382702768944,16,F,31
3239103297332546171,16,M,45
2379815323166892726,16,M,28
8810766162473297574,16,M,46
-3385569883290555652,16,M,34
3657601098728929079,16,M,29
-8735722598257745233,16,M,23
8490634323172397350,16,M,25
6786055693281021254,16,M,32
620706686731360073,16,M,25
1568110506237280145,16,M,21
7438985196487678470,16,F,49
2661818263975889605,16,F,29
-19206044220299424,16,M,31
-4144994270912309656,16,F,28
5526895494005651189,16,F,22
-699174920689530513,16,M,30
5147811417032771302,16,M,38
-3415206889100967494,16,F,25
7278220315715363718,16,M,22
-7893991882862338589,16,F,32
-1937217677884604618,16,F,35
6869449188838219169,16,M,22
1946302634062517988,16,M,43
-4000139047806956015,16,M,31
-5063479308251590994,16,M,27
-2305904631999900324,16,M,19
5588557168786253142,16,F,27
2865694492265247305,16,F,25
8258605765882072240,16,M,43
-7751700390395692901,16,M,27
-1612435023113412479,16,M,24
3297340122351926639,16,M,29
-6650940120028147661,16,F,32
4651407576397549739,16,F,26
-3271144340861065296,16,M,28
4364472019927509058,16,M,26
-6434881097208547451,16,M,47
-6853196304964169632,16,M,33
2714259948816711198,16,M,28
6753360325016399948,16,M,24
3615533444739346152,16,M,26
6442794716972474909,16,M,30
5959501197348756843,16,F,29
-899837066402215458,16,M,36
3438579031794104320,16,F,25
1505971092047432231,16,M,30
-4863195921899852917,16,M,30
-1051884239595163608,16,F,24
-4968824142785510520,16,F,30
4656921746923393001,16,M,18
7669561222854886422,16,F,44
3842495658301222831,16,F,24
-4682361983300438517,16,F,26
-609015845696468937,16,M,26
621384841185046441,16,F,24
-2401272082465246837,16,M,33
8946257052600338014,16,M,28
-8234501935299428186,16,M,40
-1170173453418841642,16,M,29
7837539419592942001,16,F,50
-8888725245706046151,16,F,35
-406772549278625480,16,F,20
1347169164886309264,16,M,41
-8858871830144947496,16,M,22
8372257123482562761,16,M,31
-6201833932377599933,16,M,19
-5508546343589234097,16,F,21
-2984781954624367200,16,M,38
5469830870875142951,16,M,19
2224931372823125279,16,M,52
7646276725990461921,16,F,34
-7879659334276541176,16,M,25
667252760471995691,16,M,29
3034416720843082467,16,M,27
-8112902549695342832,16,F,37
2670795185174288169,16,M,23
-2332989431205525349,16,M,24
7203446924606854877,16,M,40
-5813652436676612690,16,F,54
-8480491764952482141,16,F,33
2478586843906356231,16,F,31
-143154998530966899,16,F,64
-8799974241787843247,16,M,35
-7352764895691374081,16,M,30
-7135075731283680857,16,M,32
-921282880978701907,16,F,30
3429276021541747661,16,M,31
8292493253247976013,16,F,39
7847580662467564607,16,M,29
4716279227140857461,16,F,25
-2155925550682297002,16,M,29
1068002254807431265,16,F,34
-5864374473029573449,16,F,28
-4848479767947347480,16,M,38
5981792012754638471,16,M,45
669311583839061960,16,M,31
-829314833267305222,16,F,27
4227619956562401447,16,F,29
-3430460284808041981,16,M,29
-5327999926441997317,16,M,19
7468727346283067416,16,M,33
86387785045074077,16,M,28
4952253758250185962,16,M,29
5571482949435499027,16,M,31
3250087853634747200,16,M,20
722574375320450514,16,F,41
9070341999167182243,16,M,48
6382169936790302855,16,M,22
626246419356067670,16,M,42
767968621678797530,16,F,31
5413115665913549630,16,M,30
481562598540426080,16,M,20
-5875918940076136588,16,M,27
2965192252611495808,16,M,34
1261019637513606558,16,M,39
5213212612065832029,16,F,23
8686309559630507910,16,M,34
9076661946853089040,16,M,19
-7996938929133740848,16,F,28
-5003835154826084220,16,M,26
-1857435683534134705,16,F,43
-398635916146003809,16,F,27
3215869585917988008,16,F,21
6840648921516054918,16,F,19
-6835639802942309966,16,F,21
-8709367149377745159,16,M,32
4704700842850037877,16,M,27
4057339118624580405,16,M,31
8771868403053633156,16,F,30
5849382836627579254,16,M,36
9106388334023851271,16,M,46
3549165568214906851,16,M,26
3141753394038535319,16,M,41
-9202108340585996084,16,M,25
-2970409204472873944,16,M,37
-7632842754884873332,16,M,36
5891987276166874971,16,F,53
-5591678533413118526,16,F,24
-7870527724136275856,16,F,43
6200314711635125463,16,M,33
-5327080562082734366,16,F,55
2959102825028974230,16,M,27
-2584829058536195125,16,M,29
-8857161661499728975,16,M,64
-928673679407906988,16,M,28
-6777739487963556282,16,M,23
-3939079250591936936,16,F,30
6176709980922716421,16,F,31
-2591322132758953829,16,M,35
1535764678686100842,16,F,33
6965356843980016914,16,M,31
8665941958745756852,16,M,20
6160307526306170307,16,M,35
5618792865678238286,16,M,31
-2432811759703302752,16,F,22
-3751259430750432334,16,F,24
-4439757691354053204,16,M,34
8458433922743072360,16,M,38
2406772094062350930,16,F,30
4181180147996849752,16,M,32
2277493841270704051,16,M,36
-7435527750825087461,16,M,40
7912479411403594892,16,F,20
8993670803772391734,16,M,33
-7408956566219194516,16,M,25
3404637596502463470,16,F,26
9023324222250988504,16,M,23
1960533838458626907,16,F,48
-9024267758504679286,16,M,30
-8196051914259030715,16,M,26
7381111673372389596,16,M,61
7057221744256472475,16,M,20
-159376383421560322,16,M,41
-2846662943800420172,16,M,26
1324929915804390604,16,M,25
882230889022883875,16,M,45
6675729495298013140,16,M,31
6242885537557569059,16,F,21
-8098327594905866103,16,M,31
4705799069124793976,16,F,38
5775622824350134175,16,F,24
3112129757820637159,16,F,29
5498749445780192519,16,M,43
763380674993890315,16,M,65
-6303685758596399259,16,M,29
-438221674711069921,16,M,54
-5827952925479472594,16,M,30
-5544452685271735065,16,M,30
5831850547650180454,16,M,32
7862013719659895037,16,F,40
-7488652561055304494,16,M,33
5335590981542016868,16,M,32
2546097531880318887,16,F,21
-8627371758905808699,16,M,33
-103884814478220103,16,M,45
7111158066372263139,16,F,27
-2845809539101591108,16,M,36
-4244423238690086087,16,M,43
-7089273117672405427,16,M,35
-2597558005171517945,16,M,30
-6031885361241795546,16,M,37
6710445908197663077,16,F,44
7123202569577876584,16,M,28
2847665668085302452,16,F,61
3718036089203068169,16,M,24
6136332206343161313,16,F,30
-8763359522680232619,16,F,32
8322396725169306034,16,M,31
-8878606963849223933,16,F,48
-3015295952222492926,16,F,46
-1927813871815988716,16,F,34
8350882767318512282,16,F,24
-6268108208324594219,16,F,24
423488372772029356,16,M,43
-7596661391878497639,16,M,38
-2899309060600992954,16,F,38
-8554257273027498836,16,M,31
-3258671681889071190,16,M,27
-6573776541139656849,16,M,24
-8547653731154547300,16,F,28
-2516522554853213482,16,M,39
7023027238886971581,16,M,27
1111275440929013197,16,M,26
5406027401754510505,16,M,29
-1937602329204661095,16,F,18
1834389478016206260,16,F,22
-3449419341168524142,16,M,28
2207722069491363496,16,M,37
925021758536569833,16,M,28
-881034452274028860,16,M,43
2904447338383636223,16,F,46
1827050914366013874,16,F,20
4457837575637425279,16,M,44
-2164283397342420602,16,M,26
4059397737781828289,16,M,27
-8988906263287804933,16,M,29
1412532438176034436,16,M,24
-2001194428477831184,16,F,28
-5914520296492931865,16,F,31
1391516678200585257,16,M,33
-5826153832338654244,16,M,33
-1259959246647879669,16,M,24
-2353742047873482667,16,F,33
1965310321335169167,16,F,32
5468694325636284850,16,F,19
7631727044900658395,16,M,21
-715022761444005018,16,M,33
-6969460786104674508,16,M,31
-1708360014897552328,16,F,27
7300074829977624843,16,M,37
-5707748707013777678,16,M,25
-8239931135553318822,16,F,27
-2978349045091348811,16,M,39
-3095722317453688869,16,M,28
3704881224600545487,16,F,27
-6402592775638737196,16,F,27
-537784573513945241,16,M,32
-3873169361824308228,16,F,29
-1611306906843726420,16,M,25
-6872854247643436633,16,M,26
-6649872805095769356,16,M,17
9141580956015212996,16,F,25
906625747763961066,16,F,44
6800191380907828355,16,F,37
-8695254204079090131,16,F,45
-7979873038230992729,16,F,29
2776178164446941724,16,F,45
8676688048957468710,16,F,41
5427782121326372407,16,F,26
6479857868599062626,16,F,69
4007823587328889526,16,F,21
2419394454358034833,16,M,31
-1899399989393404318,16,M,37
-8674122984613206969,16,M,25
1265752262215455411,16,M,33
212355259929750633,16,M,32
-4306469904643558646,16,M,40
-6422231200211626525,16,M,32
